user,artist,plays
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,peter gabriel,56
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,cannibal corpse,27
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,at the gates,17
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,lacuna coil,14
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,mastodon,10
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,johnny cash,8
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,kiss,7
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,carcass,6
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,anthrax,5
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,faith no more,4
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,vader,4
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,entombed,3
209b31e32790bdaa80e76ce9bb97e13e3980e1a5,obituary,3
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,calvin harris,72
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,janet jackson,59
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,alphabeat,49
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,annie,47
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,girls aloud,41
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,felix da housecat,38
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,ciara,29
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,la roux,29
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,peaches,29
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,arctic monkeys,28
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,fischerspooner,28
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,lily allen,27
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,midnight juggernauts,26
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,boa,24
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,lady sovereign,24
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,chris cornell,22
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,miss kittin,22
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,bat for lashes,21
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,prince,21
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,britney spears,19
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,emiliana torrini,19
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,lady gaga,19
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,madonna,19
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,röyksopp,18
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,róisín murphy,17
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,empire of the sun,15
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,mstrkrft,14
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,friendly fires,13
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,brandy,8
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,late of the pier,7
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,mark ronson,7
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,kylie minogue,6
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,sugababes,6
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,cut copy,5
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,gonzales,5
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,simian mobile disco,5
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,tv on the radio,5
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,ladyhawke,4
e710c9f69c2d07f914e7b1fa533b3e9f27890d62,new young pony club,4
e85a4c61ca10501e09c979d411e984afc0a2393e,disturbed,745
e85a4c61ca10501e09c979d411e984afc0a2393e,nickelback,370
e85a4c61ca10501e09c979d411e984afc0a2393e,john williams,345
e85a4c61ca10501e09c979d411e984afc0a2393e,evanescence,330
e85a4c61ca10501e09c979d411e984afc0a2393e,breaking benjamin,285
e85a4c61ca10501e09c979d411e984afc0a2393e,linkin park,268
e85a4c61ca10501e09c979d411e984afc0a2393e,staind,264
e85a4c61ca10501e09c979d411e984afc0a2393e,seether,245
e85a4c61ca10501e09c979d411e984afc0a2393e,rob zombie,225
e85a4c61ca10501e09c979d411e984afc0a2393e,3 doors down,217
e85a4c61ca10501e09c979d411e984afc0a2393e,howard shore,212
e85a4c61ca10501e09c979d411e984afc0a2393e,james horner,212
e85a4c61ca10501e09c979d411e984afc0a2393e,godsmack,188
e85a4c61ca10501e09c979d411e984afc0a2393e,tyler bates,163
e85a4c61ca10501e09c979d411e984afc0a2393e,lacuna coil,147
e85a4c61ca10501e09c979d411e984afc0a2393e,dethklok,136
e85a4c61ca10501e09c979d411e984afc0a2393e,eminem,128
e85a4c61ca10501e09c979d411e984afc0a2393e,aerosmith,121
e85a4c61ca10501e09c979d411e984afc0a2393e,u2,119
e85a4c61ca10501e09c979d411e984afc0a2393e,norah jones,106
e85a4c61ca10501e09c979d411e984afc0a2393e,rammstein,106
e85a4c61ca10501e09c979d411e984afc0a2393e,ozzy osbourne,104
e85a4c61ca10501e09c979d411e984afc0a2393e,cold,97
e85a4c61ca10501e09c979d411e984afc0a2393e,all that remains,90
e85a4c61ca10501e09c979d411e984afc0a2393e,adema,87
e85a4c61ca10501e09c979d411e984afc0a2393e,saliva,15
e85a4c61ca10501e09c979d411e984afc0a2393e,ray charles,4
e85a4c61ca10501e09c979d411e984afc0a2393e,a perfect circle,2
e85a4c61ca10501e09c979d411e984afc0a2393e,led zeppelin,2
e85a4c61ca10501e09c979d411e984afc0a2393e,marilyn manson,2
e85a4c61ca10501e09c979d411e984afc0a2393e,our lady peace,2
e85a4c61ca10501e09c979d411e984afc0a2393e,p.o.d.,2
e85a4c61ca10501e09c979d411e984afc0a2393e,sting,2
e85a4c61ca10501e09c979d411e984afc0a2393e,alien ant farm,1
e85a4c61ca10501e09c979d411e984afc0a2393e,alter bridge,1
e85a4c61ca10501e09c979d411e984afc0a2393e,armor for sleep,1
e85a4c61ca10501e09c979d411e984afc0a2393e,black sabbath,1
e85a4c61ca10501e09c979d411e984afc0a2393e,bon jovi,1
e85a4c61ca10501e09c979d411e984afc0a2393e,coldplay,1
e85a4c61ca10501e09c979d411e984afc0a2393e,drowning pool,1
e85a4c61ca10501e09c979d411e984afc0a2393e,eagles,1
e85a4c61ca10501e09c979d411e984afc0a2393e,fuel,1
e85a4c61ca10501e09c979d411e984afc0a2393e,goo goo dolls,1
e85a4c61ca10501e09c979d411e984afc0a2393e,green day,1
e85a4c61ca10501e09c979d411e984afc0a2393e,him,1
e85a4c61ca10501e09c979d411e984afc0a2393e,ice cube,1
e85a4c61ca10501e09c979d411e984afc0a2393e,johnny cash,1
e85a4c61ca10501e09c979d411e984afc0a2393e,kmfdm,1
e85a4c61ca10501e09c979d411e984afc0a2393e,kt tunstall,1
e85a4c61ca10501e09c979d411e984afc0a2393e,limp bizkit,1
e85a4c61ca10501e09c979d411e984afc0a2393e,meat loaf,1
e85a4c61ca10501e09c979d411e984afc0a2393e,michelle branch,1
e85a4c61ca10501e09c979d411e984afc0a2393e,mos def,1
e85a4c61ca10501e09c979d411e984afc0a2393e,new order,1
e85a4c61ca10501e09c979d411e984afc0a2393e,paul oakenfold,1
e85a4c61ca10501e09c979d411e984afc0a2393e,seal,1
e85a4c61ca10501e09c979d411e984afc0a2393e,sheryl crow,1
e85a4c61ca10501e09c979d411e984afc0a2393e,slipknot,1
e85a4c61ca10501e09c979d411e984afc0a2393e,taking back sunday,1
e85a4c61ca10501e09c979d411e984afc0a2393e,theory of a deadman,1
e85a4c61ca10501e09c979d411e984afc0a2393e,the smashing pumpkins,1
e85a4c61ca10501e09c979d411e984afc0a2393e,the used,1
e85a4c61ca10501e09c979d411e984afc0a2393e,trapt,1
e85a4c61ca10501e09c979d411e984afc0a2393e,tricky,1
e85a4c61ca10501e09c979d411e984afc0a2393e,type o negative,1
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,jens lekman,325
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,andrew bird,285
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,liz phair,211
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,talking heads,202
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the shins,184
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the jesus and mary chain,179
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,gomez,175
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,prince,166
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,big star,157
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,scott walker,151
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,kings of convenience,129
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,lcd soundsystem,116
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,built to spill,106
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,r.e.m.,89
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the beach boys,88
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the go! team,87
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,david bowie,73
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the beta band,71
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,stereolab,70
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the magnetic fields,68
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,of montreal,67
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,lambchop,66
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,bob dylan,65
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,george harrison,65
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the beautiful south,63
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,elvis costello,62
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,iggy pop,54
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,fountains of wayne,52
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,blondie,47
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,teenage fanclub,47
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the police,46
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,guided by voices,45
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the clash,43
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the replacements,39
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the byrds,38
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,modest mouse,33
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,elton john,31
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,foo fighters,31
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,rilo kiley,30
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,death cab for cutie,21
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,rogue wave,19
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,fleetwood mac,18
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,guillemots,18
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,dj shadow,12
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,sly & the family stone,12
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,creedence clearwater revival,11
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,notorious b.i.g.,11
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,steve miller band,11
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the kinks,11
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the who,11
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,stevie wonder,10
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,the cardigans,10
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,vashti bunyan,10
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,boston,9
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,devo,9
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,electric light orchestra,9
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,m83,9
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,missy elliott,9
a0e128cc755f7a2d4404f0c2cb6a573d5c68f224,paul simon,9
544719ea0ba39d378d2961453efcd8d57d54e616,ian van dahl,362
544719ea0ba39d378d2961453efcd8d57d54e616,cascada,278
544719ea0ba39d378d2961453efcd8d57d54e616,sylver,212
544719ea0ba39d378d2961453efcd8d57d54e616,groove coverage,193
544719ea0ba39d378d2961453efcd8d57d54e616,milk inc.,131
544719ea0ba39d378d2961453efcd8d57d54e616,ace of base,118
544719ea0ba39d378d2961453efcd8d57d54e616,benny benassi,105
544719ea0ba39d378d2961453efcd8d57d54e616,kate ryan,95
544719ea0ba39d378d2961453efcd8d57d54e616,above & beyond,85
544719ea0ba39d378d2961453efcd8d57d54e616,atb,62
544719ea0ba39d378d2961453efcd8d57d54e616,4 strings,52
544719ea0ba39d378d2961453efcd8d57d54e616,armin van buuren,37
544719ea0ba39d378d2961453efcd8d57d54e616,fragma,32
544719ea0ba39d378d2961453efcd8d57d54e616,oceanlab,25
544719ea0ba39d378d2961453efcd8d57d54e616,mr. oizo,24
544719ea0ba39d378d2961453efcd8d57d54e616,dizzee rascal,22
544719ea0ba39d378d2961453efcd8d57d54e616,paul van dyk,19
544719ea0ba39d378d2961453efcd8d57d54e616,calvin harris,18
544719ea0ba39d378d2961453efcd8d57d54e616,david guetta,18
544719ea0ba39d378d2961453efcd8d57d54e616,the prodigy,14
544719ea0ba39d378d2961453efcd8d57d54e616,lady gaga,13
544719ea0ba39d378d2961453efcd8d57d54e616,cosmic gate,10
544719ea0ba39d378d2961453efcd8d57d54e616,scooter,9
544719ea0ba39d378d2961453efcd8d57d54e616,blank & jones,8
5a07ab9831351b7658540a914ab56820168046ae,pink,401
5a07ab9831351b7658540a914ab56820168046ae,my chemical romance,239
5a07ab9831351b7658540a914ab56820168046ae,elvis presley,209
5a07ab9831351b7658540a914ab56820168046ae,britney spears,184
5a07ab9831351b7658540a914ab56820168046ae,miley cyrus,139
5a07ab9831351b7658540a914ab56820168046ae,avril lavigne,138
5a07ab9831351b7658540a914ab56820168046ae,abba,112
5a07ab9831351b7658540a914ab56820168046ae,onerepublic,109
5a07ab9831351b7658540a914ab56820168046ae,backyard babies,104
5a07ab9831351b7658540a914ab56820168046ae,dixie chicks,101
5a07ab9831351b7658540a914ab56820168046ae,ace of base,100
5a07ab9831351b7658540a914ab56820168046ae,queen,90
5a07ab9831351b7658540a914ab56820168046ae,michael jackson,83
5a07ab9831351b7658540a914ab56820168046ae,backstreet boys,80
5a07ab9831351b7658540a914ab56820168046ae,céline dion,79
5a07ab9831351b7658540a914ab56820168046ae,lady gaga,79
5a07ab9831351b7658540a914ab56820168046ae,nickelback,78
5a07ab9831351b7658540a914ab56820168046ae,evanescence,74
5a07ab9831351b7658540a914ab56820168046ae,daughtry,73
5a07ab9831351b7658540a914ab56820168046ae,hammerfall,73
5a07ab9831351b7658540a914ab56820168046ae,*nsync,73
5a07ab9831351b7658540a914ab56820168046ae,robbie williams,70
5a07ab9831351b7658540a914ab56820168046ae,dolly parton,68
5a07ab9831351b7658540a914ab56820168046ae,jason mraz,68
5a07ab9831351b7658540a914ab56820168046ae,metallica,67
5a07ab9831351b7658540a914ab56820168046ae,bon jovi,65
5a07ab9831351b7658540a914ab56820168046ae,green day,56
5a07ab9831351b7658540a914ab56820168046ae,the calling,32
5a07ab9831351b7658540a914ab56820168046ae,eminem,30
5a07ab9831351b7658540a914ab56820168046ae,katy perry,29
5a07ab9831351b7658540a914ab56820168046ae,taylor swift,5
5a07ab9831351b7658540a914ab56820168046ae,heart,4
5a07ab9831351b7658540a914ab56820168046ae,the beatles,4
5a07ab9831351b7658540a914ab56820168046ae,christina aguilera,3
5a07ab9831351b7658540a914ab56820168046ae,mika,3
5a07ab9831351b7658540a914ab56820168046ae,disney,2
5a07ab9831351b7658540a914ab56820168046ae,elton john,2
5a07ab9831351b7658540a914ab56820168046ae,kiss,2
5a07ab9831351b7658540a914ab56820168046ae,madonna,2
5a07ab9831351b7658540a914ab56820168046ae,three days grace,2
5a07ab9831351b7658540a914ab56820168046ae,akon,1
5a07ab9831351b7658540a914ab56820168046ae,apocalyptica,1
5a07ab9831351b7658540a914ab56820168046ae,bryan adams,1
5a07ab9831351b7658540a914ab56820168046ae,garth brooks,1
5a07ab9831351b7658540a914ab56820168046ae,limp bizkit,1
5a07ab9831351b7658540a914ab56820168046ae,panic! at the disco,1
5a07ab9831351b7658540a914ab56820168046ae,rammstein,1
5a07ab9831351b7658540a914ab56820168046ae,spice girls,1
5a07ab9831351b7658540a914ab56820168046ae,status quo,1
7075b80254d6280a46486fde3f224d66e06def12,the beatles,445
7075b80254d6280a46486fde3f224d66e06def12,the beach boys,288
7075b80254d6280a46486fde3f224d66e06def12,david bowie,280
7075b80254d6280a46486fde3f224d66e06def12,r.e.m.,224
7075b80254d6280a46486fde3f224d66e06def12,goldfrapp,220
7075b80254d6280a46486fde3f224d66e06def12,brian eno,214
7075b80254d6280a46486fde3f224d66e06def12,echo & the bunnymen,203
7075b80254d6280a46486fde3f224d66e06def12,talking heads,201
7075b80254d6280a46486fde3f224d66e06def12,cocteau twins,193
7075b80254d6280a46486fde3f224d66e06def12,dusty springfield,191
7075b80254d6280a46486fde3f224d66e06def12,new order,188
7075b80254d6280a46486fde3f224d66e06def12,james brown,179
7075b80254d6280a46486fde3f224d66e06def12,elvis presley,178
7075b80254d6280a46486fde3f224d66e06def12,bob dylan,165
7075b80254d6280a46486fde3f224d66e06def12,buzzcocks,161
7075b80254d6280a46486fde3f224d66e06def12,orchestral manoeuvres in the dark,159
7075b80254d6280a46486fde3f224d66e06def12,underworld,154
7075b80254d6280a46486fde3f224d66e06def12,manic street preachers,153
7075b80254d6280a46486fde3f224d66e06def12,the rolling stones,152
7075b80254d6280a46486fde3f224d66e06def12,the kinks,150
7075b80254d6280a46486fde3f224d66e06def12,sam cooke,149
7075b80254d6280a46486fde3f224d66e06def12,otis redding,141
7075b80254d6280a46486fde3f224d66e06def12,johnny cash,135
7075b80254d6280a46486fde3f224d66e06def12,the byrds,135
7075b80254d6280a46486fde3f224d66e06def12,spiritualized,133
7075b80254d6280a46486fde3f224d66e06def12,the temptations,133
7075b80254d6280a46486fde3f224d66e06def12,the magnetic fields,131
7075b80254d6280a46486fde3f224d66e06def12,the raveonettes,131
7075b80254d6280a46486fde3f224d66e06def12,arcade fire,130
7075b80254d6280a46486fde3f224d66e06def12,chuck berry,127
7075b80254d6280a46486fde3f224d66e06def12,nancy sinatra,124
7075b80254d6280a46486fde3f224d66e06def12,bee gees,123
7075b80254d6280a46486fde3f224d66e06def12,kraftwerk,122
7075b80254d6280a46486fde3f224d66e06def12,the clash,121
7075b80254d6280a46486fde3f224d66e06def12,the stranglers,118
7075b80254d6280a46486fde3f224d66e06def12,the ting tings,116
7075b80254d6280a46486fde3f224d66e06def12,the velvet underground,115
7075b80254d6280a46486fde3f224d66e06def12,ramones,111
7075b80254d6280a46486fde3f224d66e06def12,aretha franklin,109
7075b80254d6280a46486fde3f224d66e06def12,the who,104
7075b80254d6280a46486fde3f224d66e06def12,frank sinatra,103
7075b80254d6280a46486fde3f224d66e06def12,caribou,98
7075b80254d6280a46486fde3f224d66e06def12,shiny toy guns,98
7075b80254d6280a46486fde3f224d66e06def12,doves,97
7075b80254d6280a46486fde3f224d66e06def12,asobi seksu,91
7075b80254d6280a46486fde3f224d66e06def12,the cure,90
7075b80254d6280a46486fde3f224d66e06def12,blondie,4
7075b80254d6280a46486fde3f224d66e06def12,editors,4
7075b80254d6280a46486fde3f224d66e06def12,the jam,4
7075b80254d6280a46486fde3f224d66e06def12,the replacements,4
7075b80254d6280a46486fde3f224d66e06def12,t. rex,4
7075b80254d6280a46486fde3f224d66e06def12,blank & jones,3
7075b80254d6280a46486fde3f224d66e06def12,empire of the sun,3
7075b80254d6280a46486fde3f224d66e06def12,oasis,3
7075b80254d6280a46486fde3f224d66e06def12,shakira,3
7075b80254d6280a46486fde3f224d66e06def12,the animals,3
7075b80254d6280a46486fde3f224d66e06def12,the fall,2
7075b80254d6280a46486fde3f224d66e06def12,the human league,2
7075b80254d6280a46486fde3f224d66e06def12,kelis,1
7075b80254d6280a46486fde3f224d66e06def12,madness,1
7075b80254d6280a46486fde3f224d66e06def12,ray charles,1
7075b80254d6280a46486fde3f224d66e06def12,roy orbison,1
7075b80254d6280a46486fde3f224d66e06def12,stevie wonder,1
7075b80254d6280a46486fde3f224d66e06def12,the dandy warhols,1
7075b80254d6280a46486fde3f224d66e06def12,thin lizzy,1
45d990ea5813d9d7280be38e516eef43ce46e7fa,various artists,1437
45d990ea5813d9d7280be38e516eef43ce46e7fa,adele,581
45d990ea5813d9d7280be38e516eef43ce46e7fa,iamx,459
45d990ea5813d9d7280be38e516eef43ce46e7fa,crystal castles,186
45d990ea5813d9d7280be38e516eef43ce46e7fa,jazzanova,172
45d990ea5813d9d7280be38e516eef43ce46e7fa,sigur rós,147
45d990ea5813d9d7280be38e516eef43ce46e7fa,sneaker pimps,136
45d990ea5813d9d7280be38e516eef43ce46e7fa,calvin harris,114
45d990ea5813d9d7280be38e516eef43ce46e7fa,fischerspooner,106
45d990ea5813d9d7280be38e516eef43ce46e7fa,joy division,105
45d990ea5813d9d7280be38e516eef43ce46e7fa,late of the pier,90
45d990ea5813d9d7280be38e516eef43ce46e7fa,the knife,88
45d990ea5813d9d7280be38e516eef43ce46e7fa,the gossip,84
45d990ea5813d9d7280be38e516eef43ce46e7fa,mgmt,80
45d990ea5813d9d7280be38e516eef43ce46e7fa,elvis presley,77
45d990ea5813d9d7280be38e516eef43ce46e7fa,klaxons,77
45d990ea5813d9d7280be38e516eef43ce46e7fa,drive-by truckers,75
45d990ea5813d9d7280be38e516eef43ce46e7fa,sam sparro,71
45d990ea5813d9d7280be38e516eef43ce46e7fa,le tigre,68
45d990ea5813d9d7280be38e516eef43ce46e7fa,cut copy,67
45d990ea5813d9d7280be38e516eef43ce46e7fa,black moth super rainbow,65
45d990ea5813d9d7280be38e516eef43ce46e7fa,charles mingus,64
45d990ea5813d9d7280be38e516eef43ce46e7fa,the rapture,64
45d990ea5813d9d7280be38e516eef43ce46e7fa,johnny cash,63
45d990ea5813d9d7280be38e516eef43ce46e7fa,simian mobile disco,63
45d990ea5813d9d7280be38e516eef43ce46e7fa,the last shadow puppets,62
45d990ea5813d9d7280be38e516eef43ce46e7fa,ryan adams,61
45d990ea5813d9d7280be38e516eef43ce46e7fa,ladytron,59
45d990ea5813d9d7280be38e516eef43ce46e7fa,jeff buckley,51
45d990ea5813d9d7280be38e516eef43ce46e7fa,josé gonzález,51
45d990ea5813d9d7280be38e516eef43ce46e7fa,hadouken!,50
45d990ea5813d9d7280be38e516eef43ce46e7fa,the stooges,50
45d990ea5813d9d7280be38e516eef43ce46e7fa,the presets,48
45d990ea5813d9d7280be38e516eef43ce46e7fa,junior boys,45
45d990ea5813d9d7280be38e516eef43ce46e7fa,robots in disguise,45
45d990ea5813d9d7280be38e516eef43ce46e7fa,blondie,44
45d990ea5813d9d7280be38e516eef43ce46e7fa,the zombies,37
45d990ea5813d9d7280be38e516eef43ce46e7fa,the white stripes,35
45d990ea5813d9d7280be38e516eef43ce46e7fa,kt tunstall,25
45d990ea5813d9d7280be38e516eef43ce46e7fa,passion pit,21
45d990ea5813d9d7280be38e516eef43ce46e7fa,cansei de ser sexy,18
45d990ea5813d9d7280be38e516eef43ce46e7fa,camille,16
45d990ea5813d9d7280be38e516eef43ce46e7fa,datarock,15
45d990ea5813d9d7280be38e516eef43ce46e7fa,empire of the sun,15
45d990ea5813d9d7280be38e516eef43ce46e7fa,patrick wolf,15
45d990ea5813d9d7280be38e516eef43ce46e7fa,lily allen,12
45d990ea5813d9d7280be38e516eef43ce46e7fa,pet shop boys,12
45d990ea5813d9d7280be38e516eef43ce46e7fa,the whitest boy alive,11
45d990ea5813d9d7280be38e516eef43ce46e7fa,lamb,10
45d990ea5813d9d7280be38e516eef43ce46e7fa,la roux,8
45d990ea5813d9d7280be38e516eef43ce46e7fa,lady gaga,6
45d990ea5813d9d7280be38e516eef43ce46e7fa,dave gahan,3
45d990ea5813d9d7280be38e516eef43ce46e7fa,lykke li,3
45d990ea5813d9d7280be38e516eef43ce46e7fa,robyn,3
45d990ea5813d9d7280be38e516eef43ce46e7fa,gus gus,2
45d990ea5813d9d7280be38e516eef43ce46e7fa,ratatat,2
45d990ea5813d9d7280be38e516eef43ce46e7fa,röyksopp,2
45d990ea5813d9d7280be38e516eef43ce46e7fa,au revoir simone,1
45d990ea5813d9d7280be38e516eef43ce46e7fa,blood red shoes,1
45d990ea5813d9d7280be38e516eef43ce46e7fa,godspeed you! black emperor,1
45d990ea5813d9d7280be38e516eef43ce46e7fa,ricardo villalobos,1
317d6010df721448103070d97a75b84164f3730d,eric clapton,225
317d6010df721448103070d97a75b84164f3730d,bruce springsteen,222
317d6010df721448103070d97a75b84164f3730d,america,202
317d6010df721448103070d97a75b84164f3730d,sting,194
317d6010df721448103070d97a75b84164f3730d,john lee hooker,180
317d6010df721448103070d97a75b84164f3730d,joe cocker,168
317d6010df721448103070d97a75b84164f3730d,j.j. cale,154
317d6010df721448103070d97a75b84164f3730d,chris rea,135
317d6010df721448103070d97a75b84164f3730d,dire straits,133
317d6010df721448103070d97a75b84164f3730d,the who,106
317d6010df721448103070d97a75b84164f3730d,elvis presley,95
317d6010df721448103070d97a75b84164f3730d,john lennon,93
317d6010df721448103070d97a75b84164f3730d,mark knopfler,86
317d6010df721448103070d97a75b84164f3730d,elliott smith,82
317d6010df721448103070d97a75b84164f3730d,the doors,78
317d6010df721448103070d97a75b84164f3730d,usher,78
317d6010df721448103070d97a75b84164f3730d,the velvet underground,77
317d6010df721448103070d97a75b84164f3730d,bob dylan,74
317d6010df721448103070d97a75b84164f3730d,the animals,72
317d6010df721448103070d97a75b84164f3730d,jeff buckley,71
317d6010df721448103070d97a75b84164f3730d,david bowie,69
317d6010df721448103070d97a75b84164f3730d,janis joplin,69
317d6010df721448103070d97a75b84164f3730d,jimi hendrix,68
317d6010df721448103070d97a75b84164f3730d,the police,68
317d6010df721448103070d97a75b84164f3730d,james taylor,67
317d6010df721448103070d97a75b84164f3730d,cream,65
317d6010df721448103070d97a75b84164f3730d,joan baez,65
317d6010df721448103070d97a75b84164f3730d,lenny kravitz,63
317d6010df721448103070d97a75b84164f3730d,creedence clearwater revival,62
317d6010df721448103070d97a75b84164f3730d,eddie vedder,57
317d6010df721448103070d97a75b84164f3730d,joni mitchell,57
317d6010df721448103070d97a75b84164f3730d,neil young,56
317d6010df721448103070d97a75b84164f3730d,tracy chapman,56
317d6010df721448103070d97a75b84164f3730d,led zeppelin,55
317d6010df721448103070d97a75b84164f3730d,andrea bocelli,54
317d6010df721448103070d97a75b84164f3730d,the blues brothers,54
317d6010df721448103070d97a75b84164f3730d,u2,52
